start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1779119580,1779119640,2026-05-18T15:53:00+00:00,2026-05-18T15:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1779119640,1779119700,2026-05-18T15:54:00+00:00,2026-05-18T15:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1779119700,1779119760,2026-05-18T15:55:00+00:00,2026-05-18T15:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1779119760,1779119820,2026-05-18T15:56:00+00:00,2026-05-18T15:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1779119820,1779119880,2026-05-18T15:57:00+00:00,2026-05-18T15:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1779119880,1779119940,2026-05-18T15:58:00+00:00,2026-05-18T15:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1779119940,1779120000,2026-05-18T15:59:00+00:00,2026-05-18T16:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120000,1779120060,2026-05-18T16:00:00+00:00,2026-05-18T16:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120060,1779120120,2026-05-18T16:01:00+00:00,2026-05-18T16:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120120,1779120180,2026-05-18T16:02:00+00:00,2026-05-18T16:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120180,1779120240,2026-05-18T16:03:00+00:00,2026-05-18T16:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120240,1779120300,2026-05-18T16:04:00+00:00,2026-05-18T16:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120300,1779120360,2026-05-18T16:05:00+00:00,2026-05-18T16:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120360,1779120420,2026-05-18T16:06:00+00:00,2026-05-18T16:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120420,1779120480,2026-05-18T16:07:00+00:00,2026-05-18T16:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120480,1779120540,2026-05-18T16:08:00+00:00,2026-05-18T16:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120540,1779120600,2026-05-18T16:09:00+00:00,2026-05-18T16:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120600,1779120660,2026-05-18T16:10:00+00:00,2026-05-18T16:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120660,1779120720,2026-05-18T16:11:00+00:00,2026-05-18T16:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120720,1779120780,2026-05-18T16:12:00+00:00,2026-05-18T16:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120780,1779120840,2026-05-18T16:13:00+00:00,2026-05-18T16:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120840,1779120900,2026-05-18T16:14:00+00:00,2026-05-18T16:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120900,1779120960,2026-05-18T16:15:00+00:00,2026-05-18T16:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1779120960,1779121020,2026-05-18T16:16:00+00:00,2026-05-18T16:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121020,1779121080,2026-05-18T16:17:00+00:00,2026-05-18T16:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121080,1779121140,2026-05-18T16:18:00+00:00,2026-05-18T16:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121140,1779121200,2026-05-18T16:19:00+00:00,2026-05-18T16:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121200,1779121260,2026-05-18T16:20:00+00:00,2026-05-18T16:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121260,1779121320,2026-05-18T16:21:00+00:00,2026-05-18T16:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121320,1779121380,2026-05-18T16:22:00+00:00,2026-05-18T16:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121380,1779121440,2026-05-18T16:23:00+00:00,2026-05-18T16:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121440,1779121500,2026-05-18T16:24:00+00:00,2026-05-18T16:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121500,1779121560,2026-05-18T16:25:00+00:00,2026-05-18T16:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121560,1779121620,2026-05-18T16:26:00+00:00,2026-05-18T16:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121620,1779121680,2026-05-18T16:27:00+00:00,2026-05-18T16:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121680,1779121740,2026-05-18T16:28:00+00:00,2026-05-18T16:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121740,1779121800,2026-05-18T16:29:00+00:00,2026-05-18T16:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121800,1779121860,2026-05-18T16:30:00+00:00,2026-05-18T16:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121860,1779121920,2026-05-18T16:31:00+00:00,2026-05-18T16:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121920,1779121980,2026-05-18T16:32:00+00:00,2026-05-18T16:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1779121980,1779122040,2026-05-18T16:33:00+00:00,2026-05-18T16:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122040,1779122100,2026-05-18T16:34:00+00:00,2026-05-18T16:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122100,1779122160,2026-05-18T16:35:00+00:00,2026-05-18T16:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122160,1779122220,2026-05-18T16:36:00+00:00,2026-05-18T16:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122220,1779122280,2026-05-18T16:37:00+00:00,2026-05-18T16:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122280,1779122340,2026-05-18T16:38:00+00:00,2026-05-18T16:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122340,1779122400,2026-05-18T16:39:00+00:00,2026-05-18T16:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122400,1779122460,2026-05-18T16:40:00+00:00,2026-05-18T16:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122460,1779122520,2026-05-18T16:41:00+00:00,2026-05-18T16:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122520,1779122580,2026-05-18T16:42:00+00:00,2026-05-18T16:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122580,1779122640,2026-05-18T16:43:00+00:00,2026-05-18T16:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122640,1779122700,2026-05-18T16:44:00+00:00,2026-05-18T16:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122700,1779122760,2026-05-18T16:45:00+00:00,2026-05-18T16:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122760,1779122820,2026-05-18T16:46:00+00:00,2026-05-18T16:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122820,1779122880,2026-05-18T16:47:00+00:00,2026-05-18T16:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122880,1779122940,2026-05-18T16:48:00+00:00,2026-05-18T16:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1779122940,1779123000,2026-05-18T16:49:00+00:00,2026-05-18T16:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123000,1779123060,2026-05-18T16:50:00+00:00,2026-05-18T16:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123060,1779123120,2026-05-18T16:51:00+00:00,2026-05-18T16:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123120,1779123180,2026-05-18T16:52:00+00:00,2026-05-18T16:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123180,1779123240,2026-05-18T16:53:00+00:00,2026-05-18T16:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123240,1779123300,2026-05-18T16:54:00+00:00,2026-05-18T16:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123300,1779123360,2026-05-18T16:55:00+00:00,2026-05-18T16:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123360,1779123420,2026-05-18T16:56:00+00:00,2026-05-18T16:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123420,1779123480,2026-05-18T16:57:00+00:00,2026-05-18T16:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123480,1779123540,2026-05-18T16:58:00+00:00,2026-05-18T16:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123540,1779123600,2026-05-18T16:59:00+00:00,2026-05-18T17:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123600,1779123660,2026-05-18T17:00:00+00:00,2026-05-18T17:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123660,1779123720,2026-05-18T17:01:00+00:00,2026-05-18T17:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123720,1779123780,2026-05-18T17:02:00+00:00,2026-05-18T17:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123780,1779123840,2026-05-18T17:03:00+00:00,2026-05-18T17:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123840,1779123900,2026-05-18T17:04:00+00:00,2026-05-18T17:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123900,1779123960,2026-05-18T17:05:00+00:00,2026-05-18T17:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1779123960,1779124020,2026-05-18T17:06:00+00:00,2026-05-18T17:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124020,1779124080,2026-05-18T17:07:00+00:00,2026-05-18T17:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124080,1779124140,2026-05-18T17:08:00+00:00,2026-05-18T17:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124140,1779124200,2026-05-18T17:09:00+00:00,2026-05-18T17:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124200,1779124260,2026-05-18T17:10:00+00:00,2026-05-18T17:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124260,1779124320,2026-05-18T17:11:00+00:00,2026-05-18T17:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124320,1779124380,2026-05-18T17:12:00+00:00,2026-05-18T17:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124380,1779124440,2026-05-18T17:13:00+00:00,2026-05-18T17:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124440,1779124500,2026-05-18T17:14:00+00:00,2026-05-18T17:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124500,1779124560,2026-05-18T17:15:00+00:00,2026-05-18T17:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124560,1779124620,2026-05-18T17:16:00+00:00,2026-05-18T17:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124620,1779124680,2026-05-18T17:17:00+00:00,2026-05-18T17:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124680,1779124740,2026-05-18T17:18:00+00:00,2026-05-18T17:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124740,1779124800,2026-05-18T17:19:00+00:00,2026-05-18T17:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124800,1779124860,2026-05-18T17:20:00+00:00,2026-05-18T17:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124860,1779124920,2026-05-18T17:21:00+00:00,2026-05-18T17:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124920,1779124980,2026-05-18T17:22:00+00:00,2026-05-18T17:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1779124980,1779125040,2026-05-18T17:23:00+00:00,2026-05-18T17:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125040,1779125100,2026-05-18T17:24:00+00:00,2026-05-18T17:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125100,1779125160,2026-05-18T17:25:00+00:00,2026-05-18T17:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125160,1779125220,2026-05-18T17:26:00+00:00,2026-05-18T17:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125220,1779125280,2026-05-18T17:27:00+00:00,2026-05-18T17:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125280,1779125340,2026-05-18T17:28:00+00:00,2026-05-18T17:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125340,1779125400,2026-05-18T17:29:00+00:00,2026-05-18T17:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125400,1779125460,2026-05-18T17:30:00+00:00,2026-05-18T17:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125460,1779125520,2026-05-18T17:31:00+00:00,2026-05-18T17:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125520,1779125580,2026-05-18T17:32:00+00:00,2026-05-18T17:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125580,1779125640,2026-05-18T17:33:00+00:00,2026-05-18T17:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125640,1779125700,2026-05-18T17:34:00+00:00,2026-05-18T17:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125700,1779125760,2026-05-18T17:35:00+00:00,2026-05-18T17:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125760,1779125820,2026-05-18T17:36:00+00:00,2026-05-18T17:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125820,1779125880,2026-05-18T17:37:00+00:00,2026-05-18T17:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125880,1779125940,2026-05-18T17:38:00+00:00,2026-05-18T17:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1779125940,1779126000,2026-05-18T17:39:00+00:00,2026-05-18T17:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126000,1779126060,2026-05-18T17:40:00+00:00,2026-05-18T17:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126060,1779126120,2026-05-18T17:41:00+00:00,2026-05-18T17:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126120,1779126180,2026-05-18T17:42:00+00:00,2026-05-18T17:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126180,1779126240,2026-05-18T17:43:00+00:00,2026-05-18T17:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126240,1779126300,2026-05-18T17:44:00+00:00,2026-05-18T17:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126300,1779126360,2026-05-18T17:45:00+00:00,2026-05-18T17:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126360,1779126420,2026-05-18T17:46:00+00:00,2026-05-18T17:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126420,1779126480,2026-05-18T17:47:00+00:00,2026-05-18T17:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126480,1779126540,2026-05-18T17:48:00+00:00,2026-05-18T17:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126540,1779126600,2026-05-18T17:49:00+00:00,2026-05-18T17:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126600,1779126660,2026-05-18T17:50:00+00:00,2026-05-18T17:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126660,1779126720,2026-05-18T17:51:00+00:00,2026-05-18T17:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126720,1779126780,2026-05-18T17:52:00+00:00,2026-05-18T17:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126780,1779126840,2026-05-18T17:53:00+00:00,2026-05-18T17:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126840,1779126900,2026-05-18T17:54:00+00:00,2026-05-18T17:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126900,1779126960,2026-05-18T17:55:00+00:00,2026-05-18T17:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1779126960,1779127020,2026-05-18T17:56:00+00:00,2026-05-18T17:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127020,1779127080,2026-05-18T17:57:00+00:00,2026-05-18T17:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127080,1779127140,2026-05-18T17:58:00+00:00,2026-05-18T17:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127140,1779127200,2026-05-18T17:59:00+00:00,2026-05-18T18:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127200,1779127260,2026-05-18T18:00:00+00:00,2026-05-18T18:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127260,1779127320,2026-05-18T18:01:00+00:00,2026-05-18T18:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127320,1779127380,2026-05-18T18:02:00+00:00,2026-05-18T18:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127380,1779127440,2026-05-18T18:03:00+00:00,2026-05-18T18:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127440,1779127500,2026-05-18T18:04:00+00:00,2026-05-18T18:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127500,1779127560,2026-05-18T18:05:00+00:00,2026-05-18T18:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127560,1779127620,2026-05-18T18:06:00+00:00,2026-05-18T18:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127620,1779127680,2026-05-18T18:07:00+00:00,2026-05-18T18:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127680,1779127740,2026-05-18T18:08:00+00:00,2026-05-18T18:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127740,1779127800,2026-05-18T18:09:00+00:00,2026-05-18T18:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127800,1779127860,2026-05-18T18:10:00+00:00,2026-05-18T18:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127860,1779127920,2026-05-18T18:11:00+00:00,2026-05-18T18:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127920,1779127980,2026-05-18T18:12:00+00:00,2026-05-18T18:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1779127980,1779128040,2026-05-18T18:13:00+00:00,2026-05-18T18:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128040,1779128100,2026-05-18T18:14:00+00:00,2026-05-18T18:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128100,1779128160,2026-05-18T18:15:00+00:00,2026-05-18T18:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128160,1779128220,2026-05-18T18:16:00+00:00,2026-05-18T18:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128220,1779128280,2026-05-18T18:17:00+00:00,2026-05-18T18:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128280,1779128340,2026-05-18T18:18:00+00:00,2026-05-18T18:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128340,1779128400,2026-05-18T18:19:00+00:00,2026-05-18T18:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128400,1779128460,2026-05-18T18:20:00+00:00,2026-05-18T18:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128460,1779128520,2026-05-18T18:21:00+00:00,2026-05-18T18:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128520,1779128580,2026-05-18T18:22:00+00:00,2026-05-18T18:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128580,1779128640,2026-05-18T18:23:00+00:00,2026-05-18T18:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128640,1779128700,2026-05-18T18:24:00+00:00,2026-05-18T18:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128700,1779128760,2026-05-18T18:25:00+00:00,2026-05-18T18:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128760,1779128820,2026-05-18T18:26:00+00:00,2026-05-18T18:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128820,1779128880,2026-05-18T18:27:00+00:00,2026-05-18T18:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128880,1779128940,2026-05-18T18:28:00+00:00,2026-05-18T18:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1779128940,1779129000,2026-05-18T18:29:00+00:00,2026-05-18T18:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129000,1779129060,2026-05-18T18:30:00+00:00,2026-05-18T18:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129060,1779129120,2026-05-18T18:31:00+00:00,2026-05-18T18:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129120,1779129180,2026-05-18T18:32:00+00:00,2026-05-18T18:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129180,1779129240,2026-05-18T18:33:00+00:00,2026-05-18T18:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129240,1779129300,2026-05-18T18:34:00+00:00,2026-05-18T18:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129300,1779129360,2026-05-18T18:35:00+00:00,2026-05-18T18:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129360,1779129420,2026-05-18T18:36:00+00:00,2026-05-18T18:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129420,1779129480,2026-05-18T18:37:00+00:00,2026-05-18T18:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129480,1779129540,2026-05-18T18:38:00+00:00,2026-05-18T18:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129540,1779129600,2026-05-18T18:39:00+00:00,2026-05-18T18:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129600,1779129660,2026-05-18T18:40:00+00:00,2026-05-18T18:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129660,1779129720,2026-05-18T18:41:00+00:00,2026-05-18T18:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129720,1779129780,2026-05-18T18:42:00+00:00,2026-05-18T18:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129780,1779129840,2026-05-18T18:43:00+00:00,2026-05-18T18:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129840,1779129900,2026-05-18T18:44:00+00:00,2026-05-18T18:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129900,1779129960,2026-05-18T18:45:00+00:00,2026-05-18T18:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1779129960,1779130020,2026-05-18T18:46:00+00:00,2026-05-18T18:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130020,1779130080,2026-05-18T18:47:00+00:00,2026-05-18T18:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130080,1779130140,2026-05-18T18:48:00+00:00,2026-05-18T18:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130140,1779130200,2026-05-18T18:49:00+00:00,2026-05-18T18:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130200,1779130260,2026-05-18T18:50:00+00:00,2026-05-18T18:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130260,1779130320,2026-05-18T18:51:00+00:00,2026-05-18T18:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130320,1779130380,2026-05-18T18:52:00+00:00,2026-05-18T18:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130380,1779130440,2026-05-18T18:53:00+00:00,2026-05-18T18:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130440,1779130500,2026-05-18T18:54:00+00:00,2026-05-18T18:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130500,1779130560,2026-05-18T18:55:00+00:00,2026-05-18T18:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130560,1779130620,2026-05-18T18:56:00+00:00,2026-05-18T18:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130620,1779130680,2026-05-18T18:57:00+00:00,2026-05-18T18:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130680,1779130740,2026-05-18T18:58:00+00:00,2026-05-18T18:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130740,1779130800,2026-05-18T18:59:00+00:00,2026-05-18T19:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130800,1779130860,2026-05-18T19:00:00+00:00,2026-05-18T19:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130860,1779130920,2026-05-18T19:01:00+00:00,2026-05-18T19:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130920,1779130980,2026-05-18T19:02:00+00:00,2026-05-18T19:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1779130980,1779131040,2026-05-18T19:03:00+00:00,2026-05-18T19:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131040,1779131100,2026-05-18T19:04:00+00:00,2026-05-18T19:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131100,1779131160,2026-05-18T19:05:00+00:00,2026-05-18T19:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131160,1779131220,2026-05-18T19:06:00+00:00,2026-05-18T19:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131220,1779131280,2026-05-18T19:07:00+00:00,2026-05-18T19:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131280,1779131340,2026-05-18T19:08:00+00:00,2026-05-18T19:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131340,1779131400,2026-05-18T19:09:00+00:00,2026-05-18T19:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131400,1779131460,2026-05-18T19:10:00+00:00,2026-05-18T19:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131460,1779131520,2026-05-18T19:11:00+00:00,2026-05-18T19:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131520,1779131580,2026-05-18T19:12:00+00:00,2026-05-18T19:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131580,1779131640,2026-05-18T19:13:00+00:00,2026-05-18T19:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131640,1779131700,2026-05-18T19:14:00+00:00,2026-05-18T19:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131700,1779131760,2026-05-18T19:15:00+00:00,2026-05-18T19:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131760,1779131820,2026-05-18T19:16:00+00:00,2026-05-18T19:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131820,1779131880,2026-05-18T19:17:00+00:00,2026-05-18T19:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131880,1779131940,2026-05-18T19:18:00+00:00,2026-05-18T19:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1779131940,1779132000,2026-05-18T19:19:00+00:00,2026-05-18T19:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1779132000,1779132060,2026-05-18T19:20:00+00:00,2026-05-18T19:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1779132060,1779132120,2026-05-18T19:21:00+00:00,2026-05-18T19:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1779132120,1779132180,2026-05-18T19:22:00+00:00,2026-05-18T19:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1779132180,1779132240,2026-05-18T19:23:00+00:00,2026-05-18T19:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1779132240,1779132300,2026-05-18T19:24:00+00:00,2026-05-18T19:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1779132300,1779132360,2026-05-18T19:25:00+00:00,2026-05-18T19:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1779132360,1779132420,2026-05-18T19:26:00+00:00,2026-05-18T19:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1779132420,1779132480,2026-05-18T19:27:00+00:00,2026-05-18T19:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1779132480,1779132540,2026-05-18T19:28:00+00:00,2026-05-18T19:29:00+00:00,,,,,,,,,,,,,,,,,,,,
